n:74 mse_avg:87.29 mse_y:106.16 mse_u:66.02 mse_v:33.07 psnr_avg:28.72 psnr_y:27.87 psnr_u:29.93 psnr_v:32.94 
n:75 mse_avg:88.05 mse_y:107.24 mse_u:65.94 mse_v:33.44 psnr_avg:28.68 psnr_y:27.83 psnr_u:29.94 psnr_v:32.89 
n:76 mse_avg:88.58 mse_y:108.07 mse_u:66.19 mse_v:32.98 psnr_avg:28.66 psnr_y:27.79 psnr_u:29.92 psnr_v:32.95 
n:77 mse_avg:89.11 mse_y:108.95 mse_u:66.09 mse_v:32.80 psnr_avg:28.63 psnr_y:27.76 psnr_u:29.93 psnr_v:32.97 
n:78 mse_avg:89.34 mse_y:109.32 mse_u:65.96 mse_v:32.79 psnr_avg:28.62 psnr_y:27.74 psnr_u:29.94 psnr_v:32.97 
n:79 mse_avg:89.51 mse_y:109.38 mse_u:66.03 mse_v:33.50 psnr_avg:28.61 psnr_y:27.74 psnr_u:29.93 psnr_v:32.88 
n:80 mse_avg:89.41 mse_y:109.31 mse_u:66.21 mse_v:33.04 psnr_avg:28.62 psnr_y:27.74 psnr_u:29.92 psnr_v:32.94 
n:81 mse_avg:89.16 mse_y:108.77 mse_u:65.97 mse_v:33.93 psnr_avg:28.63 psnr_y:27.77 psnr_u:29.94 psnr_v:32.82 
n:82 mse_avg:89.49 mse_y:109.02 mse_u:66.22 mse_v:34.62 psnr_avg:28.61 psnr_y:27.76 psnr_u:29.92 psnr_v:32.74 
n:83 mse_avg:89.58 mse_y:109.11 mse_u:66.27 mse_v:34.78 psnr_avg:28.61 psnr_y:27.75 psnr_u:29.92 psnr_v:32.72 
n:84 mse_avg:89.91 mse_y:109.39 mse_u:66.41 mse_v:35.51 psnr_avg:28.59 psnr_y:27.74 psnr_u:29.91 psnr_v:32.63 
n:85 mse_avg:89.56 mse_y:108.60 mse_u:66.19 mse_v:36.73 psnr_avg:28.61 psnr_y:27.77 psnr_u:29.92 psnr_v:32.48 
n:86 mse_avg:89.86 mse_y:108.90 mse_u:66.34 mse_v:37.26 psnr_avg:28.59 psnr_y:27.76 psnr_u:29.91 psnr_v:32.42 
n:87 mse_avg:89.46 mse_y:107.90 mse_u:66.35 mse_v:38.79 psnr_avg:28.61 psnr_y:27.80 psnr_u:29.91 psnr_v:32.24 
n:88 mse_avg:89.12 mse_y:106.99 mse_u:66.50 mse_v:40.23 psnr_avg:28.63 psnr_y:27.84 psnr_u:29.90 psnr_v:32.08 
n:89 mse_avg:88.86 mse_y:106.52 mse_u:66.45 mse_v:40.65 psnr_avg:28.64 psnr_y:27.86 psnr_u:29.91 psnr_v:32.04 
n:90 mse_avg:88.70 mse_y:105.82 mse_u:66.17 mse_v:42.73 psnr_avg:28.65 psnr_y:27.88 psnr_u:29.92 psnr_v:31.82 
n:91 mse_avg:88.82 mse_y:105.41 mse_u:66.39 mse_v:44.87 psnr_avg:28.65 psnr_y:27.90 psnr_u:29.91 psnr_v:31.61 
n:92 mse_avg:89.98 mse_y:107.02 mse_u:66.18 mse_v:45.64 psnr_avg:28.59 psnr_y:27.84 psnr_u:29.92 psnr_v:31.54 
n:93 mse_avg:89.79 mse_y:106.21 mse_u:66.08 mse_v:47.83 psnr_avg:28.60 psnr_y:27.87 psnr_u:29.93 psnr_v:31.33 
n:94 mse_avg:90.21 mse_y:106.11 mse_u:66.24 mse_v:50.62 psnr_avg:28.58 psnr_y:27.87 psnr_u:29.92 psnr_v:31.09 
